name,institution_type,latitude,longitude
Hale Community Wind Farm,Power Plant,33.927778000000004,-101.742222
CCMUA,Power Plant,39.923056,-75.1275
Rio Bravo Solar 1 LLC,Power Plant,35.416111,-119.6825
Rio Bravo Solar II LLC,Power Plant,35.4225,-119.629167
Caprock Solar 1 LLC,Power Plant,34.982778,-103.378333
Wildwood Solar II,Power Plant,35.63,-119.573889
Johnston LFG Turbine Plant,Power Plant,41.803333,-71.523333
Osprey Point RES,Power Plant,39.059167,-87.506111
"Hidden View Dairy, LLC",Power Plant,41.032778,-87.0725
Lancaster Little Rock,Power Plant,34.599444,-117.932778
Merced Solar LLC,Power Plant,37.267778,-120.484444
Mission Solar LLC,Power Plant,37.267778,-120.4825
Hollister Solar LLC,Power Plant,36.8625,-121.428889
Victor Mesa Linda B2,Power Plant,34.512778,-117.387222
Victor Mesa Linda C2,Power Plant,34.511389,-117.387222
Victor Mesa Linda D2,Power Plant,34.509444,-117.387222
Victor Mesa Linda E2,Power Plant,34.508056,-117.387222
SEPV Palmdale East,Power Plant,34.613056,-117.938889
Sutter Greenworks LLC,Power Plant,40.928056,-72.771111
Sterlington Greenworks LLC,Power Plant,41.0675,-72.440278
Leavenworth Greenworks LLC,Power Plant,40.925278,-72.763333
Medford WWTP,Power Plant,39.922222,-74.806667
Reeves South,Power Plant,39.926667,-74.813611
Life Technologies - Pleasanton,Power Plant,37.643889,-121.884167
Kellogg's - San Jose,Power Plant,37.356389,-121.871944
California PV Energy at ISD WWTP,Power Plant,38.001111,-121.703889
Mammoth Plains,Power Plant,35.978889,-98.710278
Rattlesnake Creek Wind Project,Power Plant,42.375,-96.829
WED NK Green,Power Plant,41.581667,-71.486667
Northwest Ohio Wind,Power Plant,41.016944,-84.593611
Carrier Clinic,Power Plant,40.47,-74.685
Waste Mangement Redwood LFGTE,Power Plant,38.160833,-122.565
Hanford 1 and 2,Power Plant,36.306667,-119.629167
WED Coventry 1,Power Plant,41.675833,-71.7075
WED Coventry 2,Power Plant,41.6725,-71.705833
WED Coventry 3,Power Plant,41.695556,-71.720833
WED Coventry 4,Power Plant,41.686389,-71.728333
Beacon Solar Plant Site 5,Power Plant,35.248889,-118.034444
Beacon Solar Plant Site 2,Power Plant,35.265833,-117.999167
Black Oak Power Producers,Power Plant,37.231944,-92.453889
Seiling Wind I,Power Plant,36.1225,-98.992222
Seiling Wind II,Power Plant,36.1225,-98.992222
WED Coventry 5,Power Plant,41.659722,-71.699722
WED Coventry 6,Power Plant,41.669722,-71.708333
Hecate Energy Beacon Solar 1,Power Plant,35.269444,-118.014444
Hecate Energy Beacon Solar 3,Power Plant,35.253056,-118.014722
Hecate Energy Beacon Solar 4,Power Plant,35.253611,-118.026944
North Run,Power Plant,40.069601,-74.584842
Rock Solid,Power Plant,40.229725,-74.225818
Los Vientos Windpower III,Power Plant,26.388611,-98.806111
Los Vientos Windpower IV,Power Plant,26.380556,-98.818333
Pumpjack Solar I,Power Plant,35.305556,-119.6225
Sacramento (SMUD),Power Plant,38.587222,-121.457778
MCCo Solar Generating Facility,Power Plant,41.516389,-81.597222
Kings Mountain Energy Center,Power Plant,35.2025,-81.363056
Middletown Energy Center,Power Plant,39.465,-84.347778
Marlboro Mushrooms Solar Field,Power Plant,39.882778,-75.829444
Golden Acorn Casino,Power Plant,32.702107,-116.354587
City of Soledad Water Reclamation,Power Plant,36.421111,-121.340278
Taylor Farms,Power Plant,36.505,-121.451667
Anheuser-Busch #2,Power Plant,38.233611,-122.0925
Mesquite Creek Wind,Power Plant,32.7,-101.741111
Faison Solar,Power Plant,35.069722,-78.116111
"Catalina Solar 2, LLC",Power Plant,34.812222,-118.352778
MCLB Landfill Gas to Energy,Power Plant,31.546111,-84.0675
Harrell's Hill Solar Center LLC,Power Plant,35.211944,-78.100833
Gila River Power Block 1,Power Plant,32.975,-112.694444
Quinto Solar PV Project,Power Plant,37.130278,-121.052222
Dorena Hydro-Electric Facility,Power Plant,43.786667,-122.958056
Devens,Power Plant,42.559173,-71.625875
SCE-Snowline-Duncan Road (North),Power Plant,34.473889,-117.562778
SCE-Snowline-Duncan Road (South),Power Plant,34.471389,-117.562222
Browne Solar LLC,Power Plant,42.200833,-72.322222
Indian Hill Solar LLC,Power Plant,42.200833,-72.322222
State Street Solar LLC,Power Plant,42.200833,-72.322222
Plainfield One Solar LLC,Power Plant,40.605,-74.439444
24 Applegate Solar LLC,Power Plant,40.205833,-74.579722
G&S Wantage Solar LLC,Power Plant,41.189167,-74.591667
Engelhard Solar LLC,Power Plant,40.33,-74.4625
Westborough Solar LLC,Power Plant,42.263333,-71.609167
4 Applegate Solar LLC,Power Plant,40.196389,-74.583611
12 Applegate Solar LLC,Power Plant,40.200278,-74.576111
Broshco Fabricated Products,Power Plant,40.776111,-82.568611
Old Mill Solar,Power Plant,42.203333,-121.046389
Rose Hill,Power Plant,34.823889,-77.969722
Dunn,Power Plant,35.34854,-78.5532
South Cary WRF Solar Array,Power Plant,35.651667,-78.757222
Wapsie Valley Creamery Back Up Generator,Power Plant,42.477778,-91.891111
"Wildwood Solar I, LLC",Power Plant,35.615833,-119.578333
"The Methodist Hospital, Gas Turbine",Power Plant,29.709444,-95.400278
Paisley Geothermal Generating Plant,Power Plant,42.695833,-120.557778
"East Kansas Agri-Energy, LLC",Power Plant,38.2725,-95.240278
South Plains Wind Phase I,Power Plant,34.080556,-101.323611
"Enterprise Solar, LLC",Power Plant,37.641111,-113.6125
"Escalante Solar I, LLC",Power Plant,38.524167,-113.033889
"Escalante Solar II, LLC",Power Plant,38.500833,-113.03
"Escalante Solar III, LLC",Power Plant,38.497778,-112.986944
True North,Power Plant,42.8475,-70.898333
Red Gate Power Plant,Power Plant,26.451111,-98.1775
Blue Ridge Generating,Power Plant,37.741111,-83.988889
Eubank Landfill Solar Array,Power Plant,35.049167,-106.53
Grafton Solar,Power Plant,42.199167,-71.679167
City of Tulare Water Facility,Power Plant,36.185,-119.375
Shaffer,Power Plant,42.594167,-71.249444
Searchlight Solar,Power Plant,35.479722,-114.936111
Diamond Valley Solar Project,Power Plant,33.713056,-117.0725
Facile Solar,Power Plant,36.098889,-79.493889
Newman Solar,Power Plant,31.978333,-106.4275
Shafter Solar LLC,Power Plant,35.393333,-119.127778
"Madelyn Solar, LLC",Power Plant,34.768333,-117.323611
"Rudy Solar, LLC",Power Plant,34.766389,-117.323611
"Mitchell Solar, LLC",Power Plant,34.765,-117.323611
Algonquin SKIC20 Solar LLC,Power Plant,35.126111,-119.243333
Corcoran Solar 2,Power Plant,36.141944,-119.581667
Atwell Island West Solar,Power Plant,35.815,-119.459722
Backus Microgrid Project,Power Plant,41.542778,-72.093611
Anaheim Solar Energy Plant,Power Plant,33.8025,-117.919722
Pleasant Hill Wind Energy Project,Power Plant,33.738889,-101.485
SCE-Snowline-White Road (South),Power Plant,34.413056,-117.470833
SCE-Snowline-White Road (North),Power Plant,34.4175,-117.469722
SCE-Snowline-White Rd (Central),Power Plant,34.415278,-117.47
IND Solar Farm (Phase IIA),Power Plant,39.694722,-86.321667
Zimmerman Energy,Power Plant,41.237778,-86.246111
GKS Solar,Power Plant,36.248333,-76.501944
Two Mile Solar,Power Plant,36.223056,-76.461944
Baker Creek Hydroelectric,Power Plant,40.526389,-123.725556
Downs Farm Solar,Power Plant,36.361944,-76.916944
Solar Las Vegas MB-1,Power Plant,36.088611,-115.177778
Sierra Solar Greenworks,Power Plant,34.703611,-118.334167
Duke Building 87,Power Plant,39.890833,-86.255556
Duke Building 98,Power Plant,39.904722,-86.26
Duke Building 129,Power Plant,39.910833,-86.245278
Oak Tree Energy,Power Plant,44.933333,-97.741389
Lennon Generating,Power Plant,42.981667,-83.979444
Stillwater B,Power Plant,44.912667,-68.683833
Orono B,Power Plant,44.884444,-68.663889
"COC Surry LFG, LLC",Power Plant,36.438611,-80.568333
"Adelanto Solar II, LLC",Power Plant,34.557222,-117.3775
"Adelanto Solar, LLC",Power Plant,34.557222,-117.3775
Logans Gap Wind LLC,Power Plant,31.8225,-98.690556
"TA-Acacia, LLC",Power Plant,34.689167,-118.324722
Desert Star Hybrid,Power Plant,33.145,-112.66
St. Albans SPEED Project,Power Plant,44.787778,-73.088611
Cranbury,Power Plant,40.314722,-74.499167
Waxdale,Power Plant,42.709444,-87.885278
Decatur County Solar Project,Power Plant,30.965,-84.626111
"Decatur Parkway Solar Project, LLC",Power Plant,30.991944,-84.633889
CBC Solar Energy Gen Fac Phase 2,Power Plant,35.674444,-78.526111
East. Michigan Univ. Heating Plant,Power Plant,42.248889,-83.628889
Albany Medical Ctr Cogen Plant,Power Plant,42.655,-73.7777
Valencia Solar,Power Plant,32.145833,-110.866944
Tech Park Solar,Power Plant,32.097884,-110.815696
P Plant,Power Plant,32.894722,-117.198056
Q Plant,Power Plant,32.904167,-117.201111
W Plant,Power Plant,32.903333,-117.195556
Hickory Ridge Landfill Solar Project,Power Plant,33.665,-84.336111
"Kay Wind, LLC",Power Plant,36.984167,-97.133611
"Bowerman Power LFG, LLC",Power Plant,33.718889,-117.702222
Denver Intl Airport IV Solar,Power Plant,39.902697,-104.673935
Ayers Village Solar,Power Plant,42.791944,-71.1775
Monson Solar,Power Plant,42.124444,-72.3325
Sullivan Solar,Power Plant,41.655,-70.956389
Winchendon Solar,Power Plant,42.659444,-71.991667
Coldwater Peaking Plant,Power Plant,41.919444,-85.024167
KS Solar Six LLC,Power Plant,42.470833,-72.045
Alamo Solar,Power Plant,34.682222,-117.3475
Cornell Snyder Road Solar Array,Power Plant,42.4975,-76.46
Ft. Churchill PV,Power Plant,39.128056,-119.14
Apple Campus 2 PV,Power Plant,37.33,-122.01
Apple Data Center PV3,Power Plant,35.715,-81.15
Palo Duro Wind,Power Plant,36.243889,-101.001389
Clarendon Solar Farm,Power Plant,43.539722,-72.955833
Claire Solar Farm,Power Plant,44.426111,-73.156389
IMPA Richmond Solar Park,Power Plant,39.801111,-84.895
IMPA Frankton Solar Park,Power Plant,40.216389,-85.774722
IMPA Rensselaer Solar Park,Power Plant,40.946111,-87.136389
IMPA Peru Solar Park,Power Plant,40.767778,-86.045556
IMPA Tell City Solar Park,Power Plant,37.946111,-86.7375
IMPA Crawfordsville Solar Park,Power Plant,40.053056,-86.887222
"Hadley Solar NG, LLC",Power Plant,42.352085,-72.538853
"265 Pleasant Solar NG, LLC",Power Plant,42.581389,-71.762222
Lanier Solar,Power Plant,34.898889,-77.808889
Highwater Solar I,Power Plant,35.433889,-77.99
Bearford Solar II,Power Plant,34.611944,-77.928889
Anthony Wayne Solar #1,Power Plant,41.627222,-83.574722
Jett Creek Windfarm (Burnt River),Power Plant,44.425,-117.273889
Benson Creek Windfarm (Burnt River),Power Plant,44.366944,-117.343889
Durbin Creek Windfarm (Burnt River),Power Plant,44.353056,-117.323056
Prospector Windfarm (Burnt River),Power Plant,44.418056,-117.255
Willow Spring Windfarm (Burnt River),Power Plant,44.381944,-117.273056
Antares-GRE 314 East Lyme LLC,Power Plant,41.416944,-72.234444
BYUI Central Energy Facility,Power Plant,43.816944,-111.785833
Andrew Solar,Power Plant,35.1608,-77.1099
Tracy Solar,Power Plant,35.7998,-78.1398
Candace Solar,Power Plant,35.487,-78.1922
Sarah Solar,Power Plant,36.139444,-78.146944
Nitro Solar,Power Plant,35.486944,-78.313889
Melinda Solar,Power Plant,36.2487,-78.3475
Jacob Solar,Power Plant,36.2922,-79.6214
Porter Solar,Power Plant,35.2167,-77.0743
Sun Devil Solar,Power Plant,36.432,-77.9703
Quincy Solar,Power Plant,35.0717,-78.8078
Kenneth Solar,Power Plant,36.4338,-78.1526
Chei Solar,Power Plant,35.8918,-78.1823
Murdock Solar,Power Plant,35.6633,-78.5206
Husky Solar,Power Plant,36.2847,-79.5667
Beetle Solar,Power Plant,35.1785,-81.665
Happy Solar,Power Plant,35.3965,-78.5108
Meadows PV 1,Power Plant,35.836944,-77.126944
Flat Meeks PV 1,Power Plant,35.806667,-77.270556
Benthall Bridge PV 1,Power Plant,36.42,-77.100278
American Legion PV 1,Power Plant,36.418333,-77.655833
Baker PV 1,Power Plant,36.270278,-77.060278
Grandy PV 1,Power Plant,36.233611,-75.880833
Old Catawba PV 1,Power Plant,35.711667,-81.134167
Manning PV 1,Power Plant,36.119167,-79.521389
Little River PV 1,Power Plant,35.538889,-79.804167
Giffen Solar Park,Power Plant,36.544722,-120.316111
Five Points Solar Park,Power Plant,36.386944,-120.236667
Blackwell Solar Park,Power Plant,35.612,-119.845
Wright Solar Park,Power Plant,37.009444,-120.957222
Whitakers,Power Plant,36.127222,-77.734444
Kelford,Power Plant,36.148056,-77.211944
Solar Oasis LLC,Power Plant,34.648889,-118.076667
Palmer Solar LLC,Power Plant,42.187176,-72.36558
Bannock County LFG to Energy,Power Plant,42.787778,-112.365556
Pasquotank,Power Plant,36.264722,-76.306111
Borden Solar Farm,Power Plant,36.941111,-119.96
Springbok Solar Farm 1,Power Plant,35.249167,-117.955278
Princeton,Power Plant,35.504444,-78.192222
4Oaks,Power Plant,35.4325,-78.411667
SR Hazlehurst,Power Plant,31.810278,-82.575
Coronus Adelanto West 1,Power Plant,34.548056,-117.464444
Coronus Adelanto West 2,Power Plant,34.548056,-117.464444
Park Meridian #1,Power Plant,33.896111,-117.283611
Rancho Cucamonga Dist #1,Power Plant,34.100278,-117.552778
Terra Francesco,Power Plant,34.039722,-117.606667
Innovative Solar 6,Power Plant,35.6575,-82.710278
Acton Solar Landfill,Power Plant,42.473333,-71.430556
Parlin Solar LLC,Power Plant,40.456667,-74.328889
Springfield Solar LLC,Power Plant,39.893889,-83.805556
Beaver Solar LLC,Power Plant,40.691389,-80.323889
Fowler Ridge IV Wind Farm LLC,Power Plant,40.620556,-87.378056
"Creswell Alligood Solar, LLC",Power Plant,35.898889,-76.379444
"Everetts Wildcat Solar, LLC",Power Plant,35.847222,-77.111389
Putah Creek Solar Farm,Power Plant,38.521111,-121.993889
"FLS Solar 200, LLC",Power Plant,34.581944,-78.94
"FLS Solar 170, LLC",Power Plant,34.6,-78.97
"Innovative Solar 14, LLC",Power Plant,35.368889,-82.3575
"Innovative Solar 15, LLC",Power Plant,35.319444,-81.764167
Vega Solar,Power Plant,36.925833,-120.82
Dalton 2,Power Plant,34.718056,-84.931944
Apple Campus 2 Fuel Cell,Power Plant,37.33,-122.01
Sandoval Solar Energy Center,Power Plant,35.283611,-106.812778
Springer Solar 1,Power Plant,36.398056,-104.594167
Crockett Farm,Power Plant,35.230833,-77.5525
Eastover Farm,Power Plant,34.742222,-79.463056
Foxfire Solar Farm,Power Plant,35.220556,-79.551944
Hutchinson Farm,Power Plant,35.260833,-81.515833
Keen Farm,Power Plant,35.426667,-78.399983
Ashley Solar Farm,Power Plant,36.126111,-80.798889
Bearford Farm Solar Project,Power Plant,34.61,-77.924167
Whitetail Solar,Power Plant,34.398056,-79.383611
Mocksville Solar,Power Plant,35.833889,-80.574444
Tisbury Landfill Solar,Power Plant,41.444722,-70.613056
Southeast Berrien Generating Facility,Power Plant,41.808611,-86.323889
Manway Solar Farm,Power Plant,34.745833,-78.429444
Millikan Farm,Power Plant,35.81771,-79.771085
Misenheimer Farm,Power Plant,35.468611,-80.293611
Monroe Moore Farm,Power Plant,34.971944,-80.601944
Franklin Solar 2,Power Plant,36.126944,-78.1525
Stout Farm,Power Plant,36.079167,-79.199722
Tart Farm,Power Plant,35.204444,-78.681111
Wellons Farm,Power Plant,35.511698,-78.291129
Woodland Church Farm,Power Plant,35.058333,-77.853611
Yadkin 601 Farm,Power Plant,36.199167,-80.697222
Rutherford Farm,Power Plant,35.257778,-81.830556
Schell Solar Farm,Power Plant,36.435556,-77.566389
Sedberry Farm,Power Plant,35.243889,-79.321667
"Spring Valley Farm 2, LLC",Power Plant,36.371111,-78.415278
Stikeleather Farm,Power Plant,35.902222,-81.106111
"Colton Solar One, LLC",Power Plant,34.093333,-117.319444
"Colton Solar Two, LLC",Power Plant,34.042222,-117.361667
Tropico Solar PV Plant,Power Plant,35.831944,-119.056111
Nicolis Solar PV Plant,Power Plant,35.835833,-119.056111
L&D Landfill Solar,Power Plant,39.980278,-74.770278
Walters Solar (FLS 260),Power Plant,34.496944,-79.048889
Stagecoach Solar,Power Plant,36.414722,-78.459722
Vicksburg Solar,Power Plant,36.325,-78.343056
Soul City Solar,Power Plant,36.25,-78.25
"Maricopa West Solar PV, LLC",Power Plant,35.115278000000004,-119.317778
"AP North Lake I, LP",Power Plant,33.74,-117.010556
"LKL BLBD, LLC",Power Plant,28.066389,-82.0175
Town of Williamson Landfill PV,Power Plant,43.244444,-77.174722
Monterey Diesel Generation Facility,Power Plant,38.421389,-79.591389
Meadow Lake Solar Energy Center,Power Plant,34.81,-106.52
Cibola,Power Plant,35.20115,-107.245156
South Milford Solar Plant,Power Plant,38.311111,-113.053611
TX Jumbo Road Wind,Power Plant,34.72,-102.253333
Future Generation Wind,Power Plant,41.774444,-70.615833
Clarkson Solar,Power Plant,44.671944,-74.949444
Twiss Street Solar,Power Plant,42.148333,-72.748056
Chicopee River Solar,Power Plant,42.150278,-72.552222
Chicopee Granby Road Solar,Power Plant,42.158056,-72.595833
Harmony,Power Plant,40.755289,-75.170955
Hanover,Power Plant,40.065278,-74.590556
Jericho Rise Wind Farm LLC,Power Plant,44.888889,-74.103333
CentraState Medical Center PV Facility,Power Plant,40.236111,-74.321389
Imclone Solar Electric Facility,Power Plant,40.555,-74.709444
Midwest Energy Community Solar Array,Power Plant,39.406944,-101.039444
Kettleman Solar -Centaurus,Power Plant,36.050833,-119.9475
Sandstone Solar,Power Plant,33.035556,-111.430278
Clinton LFGTE,Power Plant,40.120833,-88.961111
Charlton Solar I CSG,Power Plant,42.1275,-71.996389
Adams Wind,Power Plant,40.92,-94.671667
Coronal Lost Hills,Power Plant,35.726667,-119.905833
"631-56 Airport Owner, LLC",Power Plant,41.745556,-71.117222
Garysburg Solar,Power Plant,36.468,-77.592
Gaston Solar,Power Plant,36.514722,-77.656111
Seaboard Solar LLC,Power Plant,36.476944,-77.467778
Mt Olive Solar 1,Power Plant,35.181111,-78.096944
FLS Solar 230 (Warren),Power Plant,35.016111,-77.821944
Stillwater Energy Center,Power Plant,36.161944,-97.036944
Tarboro Solar,Power Plant,35.858056,-77.499167
Nelson Gardens Landfill Gas to Energy,Power Plant,29.33,-98.66
CII Methane Management III LFG Plant,Power Plant,33.925556,-83.263889
"Forever 21 Retail, Inc.",Power Plant,34.071389,-118.196111
Nordhoff Place,Power Plant,34.236667,-118.565833
City of Truth or Consequences PV,Power Plant,33.121111,-107.287778
Sendero,Power Plant,27.18,-98.916667
Campbell County Wind Farm,Power Plant,45.753333,-100.275
Comanche Solar,Power Plant,38.205278,-104.566667
"Imperial Valley Solar Co (IVSC) 2, LLC",Power Plant,33.252222,-115.4975
SPI Anderson 2,Power Plant,40.472283,-122.324205
Washington City Electric Generation,Power Plant,37.155,-113.439167
"Cornwall Solar Center, LLC",Power Plant,36.366944,-78.626111
City of West Plains Power Station,Power Plant,36.748611,-91.868611
Innovative Solar 37 LLC,Power Plant,34.838297,-79.943889
Innovative Solar 47,Power Plant,34.801933,-79.332447
Innovative Solar 48,Power Plant,34.711628,-79.30235
Innovative Solar 54,Power Plant,35.213697,-77.712408
Innovative Solar 23,Power Plant,35.259825,-81.419019
Innovative Solar 46,Power Plant,34.918194,-78.94355
Innovative Solar 44,Power Plant,34.85735,-79.10391
Innovative Solar 55,Power Plant,34.69648,-79.21681
Innovative Solar 64,Power Plant,35.041048,-78.329675
Innovative Solar 67,Power Plant,34.623309,-78.005377
Main Street Solar Project,Power Plant,43.626389,-72.975556
Foxconn Ohio,Power Plant,41.148019,-80.883753
"Lindahl Wind Project, LLC",Power Plant,48.533,-102.933
Remington Solar Facility,Power Plant,38.548333,-77.776389
Sarasota County LFGTE Facility,Power Plant,27.203,-82.387
Sun Harvest Solar NDP1,Power Plant,37.05758,-120.653625
Gulf Coast Solar Center I,Power Plant,30.515448,-86.518407
Gulf Coast Solar Center II,Power Plant,30.430766,-86.895204
Gulf Coast Solar Center III,Power Plant,30.470351,-87.335193
NBC Field's Point Wind Farm,Power Plant,41.79413,-71.38919
Coastal Virginia Offshore Wind (CVOW) Pi,Power Plant,36.89155,-75.4916
